,CG_RMSD
normalized_alphafold3_rp16_3.pdb,1.6818190837356721
normalized_best_rp16_20.pdb,0.2035032663655872
normalized_trrosettarna_rp16_1.pdb,1.4492664135902413
normalized_best_rp16_30.pdb,0.5072545035459352
normalized_best_rp16_77.pdb,0.19330790201974712
normalized_best_rp16_27.pdb,0.9400783930670303
normalized_eprna_rp16.pdb,0.6183782147838442
normalized_rnajp_rp16.pdb,0.3828904991162412
normalized_best_rp16_59.pdb,1.0839594728829858
normalized_best_rp16_44.pdb,0.19342152444784533
normalized_3drna_rp16_5.pdb,4.800141807904572
normalized_best_rp16_63.pdb,0.352370977902613
normalized_best_rp16_24.pdb,0.18525749065229768
normalized_alphafold3_rp16_2.pdb,1.4800081337330842
normalized_best_rp16_38.pdb,0.36997098313379595
normalized_best_rp16_82.pdb,0.3424555319759532
normalized_best_rp16_84.pdb,0.2023525928875687
normalized_best_rp16_1.pdb,0.18614173378975768
normalized_best_rp16_23.pdb,0.3002476410355629
normalized_best_rp16_69.pdb,0.14662916939675474
normalized_best_rp16_65.pdb,0.3033033504341992
normalized_best_rp16_81.pdb,0.3853154009013979
normalized_vfoldpipeline_rp16.pdb,23.57524501076151
normalized_best_rp16_8.pdb,0.27009733264813857
normalized_best_rp16_37.pdb,0.3666839479692414
normalized_best_rp16_75.pdb,0.3746192820608953
normalized_best_rp16_73.pdb,0.3789206918668561
normalized_best_rp16_70.pdb,0.3563339679558375
normalized_best_rp16_79.pdb,0.1650271461046708
normalized_best_rp16_31.pdb,0.18525749065229768
normalized_mcsym_rp16_4.pdb,16.71675154790009
normalized_best_rp16_60.pdb,0.17276129411187324
normalized_best_rp16_2.pdb,1.0758835537914149
normalized_best_rp16_55.pdb,1.101920116509783
normalized_best_rp16_16.pdb,0.9572708966778121
normalized_best_rp16_80.pdb,0.21097215030713473
normalized_isrna_rp16.pdb,23.835286929715455
normalized_best_rp16_13.pdb,0.18139954970579455
normalized_3drna_rp16_4.pdb,5.129475029470253
normalized_alphafold3_rp16_1.pdb,1.0500895057838788
normalized_best_rp16_51.pdb,0.38014609153610907
normalized_best_rp16_66.pdb,0.3390807184594224
normalized_best_rp16_85.pdb,0.2279739180206095
normalized_best_rp16_67.pdb,0.2271423980314924
normalized_best_rp16_68.pdb,0.3764107033686406
normalized_3drna_rp16_1.pdb,4.9125412326035836
normalized_best_rp16_33.pdb,0.2739821451000097
normalized_best_rp16_6.pdb,0.37496494918955897
normalized_best_rp16_52.pdb,0.1845627603427733
normalized_trrosettarna_rp16_3.pdb,1.4384404387339544
normalized_best_rp16_45.pdb,0.2665078672454101
normalized_rnacomposer_rp16.pdb,1.6048726107894182
normalized_best_rp16_12.pdb,0.45770802794915044
normalized_mcsym_rp16_3.pdb,10.944959782304174
normalized_alphafold3_rp16_5.pdb,1.6818101150691704
normalized_best_rp16_50.pdb,0.3423770476867695
normalized_best_rp16_53.pdb,0.3171815711550667
normalized_best_rp16_9.pdb,0.37524862522498575
normalized_best_rp16_72.pdb,0.21400707096081414
normalized_best_rp16_47.pdb,0.36782765092310227
normalized_best_rp16_83.pdb,0.3776385950877029
normalized_best_rp16_26.pdb,0.30592432357026844
normalized_best_rp16_22.pdb,1.1008586751378004
normalized_best_rp16_64.pdb,0.3534009932163774
normalized_trrosettarna_rp16_5.pdb,1.6719705786989438
normalized_best_rp16_39.pdb,0.36415063123319774
normalized_best_rp16_61.pdb,0.3033033504341992
normalized_3drna_rp16_2.pdb,4.772407383531429
normalized_best_rp16_21.pdb,0.20690745484063205
normalized_best_rp16_10.pdb,0.3149281913706618
normalized_best_rp16_48.pdb,0.2035032663655872
normalized_best_rp16_36.pdb,0.33232121604303655
normalized_best_rp16_41.pdb,0.605937687507667
normalized_best_rp16_28.pdb,0.19342152444784533
normalized_best_rp16_49.pdb,0.20690745484063205
normalized_best_rp16_17.pdb,0.1867202156236835
normalized_3drna_rp16_3.pdb,4.897485127785795
normalized_best_rp16_54.pdb,0.18139954970579455
normalized_alphafold3_rp16_4.pdb,1.0628249431000307
normalized_best_rp16_43.pdb,0.19528960568607778
normalized_trrosettarna_rp16_4.pdb,1.6556929371181774
normalized_best_rp16_11.pdb,0.2269391752805393
normalized_best_rp16_57.pdb,0.16389710400981358
normalized_mcsym_rp16_5.pdb,1.7425820958690599
normalized_best_rp16_40.pdb,0.19502101062737498
normalized_vfold_rp16.pdb,38.50064393610841
normalized_best_rp16_34.pdb,0.15340845427832084
normalized_best_rp16_74.pdb,0.33083383485475126
normalized_best_rp16_18.pdb,0.2095947575386655
normalized_best_rp16_29.pdb,0.2665078672454101
normalized_trrosettarna_rp16_2.pdb,1.4737379988109125
normalized_best_rp16_42.pdb,0.37867232464990824
normalized_best_rp16_56.pdb,0.2269391752805393
normalized_best_rp16_46.pdb,0.430342272953091
normalized_best_rp16_35.pdb,0.19502101062737498
normalized_best_rp16_19.pdb,1.1436740911201986
normalized_best_rp16_4.pdb,0.27009733264813857
normalized_rhofold_rp16.pdb,0.22670073059049464
normalized_best_rp16_7.pdb,0.2279739180206095
normalized_best_rp16_58.pdb,0.19356797529544637
normalized_best_rp16_71.pdb,0.31006145280358494
normalized_best_rp16_25.pdb,0.3655652640859965
normalized_simrna_rp16.pdb,4.078959717472711
normalized_best_rp16_15.pdb,0.16389710400981358
normalized_best_rp16_62.pdb,0.22321335699729328
normalized_best_rp16_5.pdb,0.39005193323824056
