,CG_RMSD
normalized_best_rp08_14.pdb,0.4046550067520323
normalized_eprna_rp08.pdb,4.167855897969663
normalized_best_rp08_26.pdb,0.41614729092870917
normalized_best_rp08_24.pdb,0.5748742092233254
normalized_ifoldrna_rp08_4.pdb,11.619605246159054
normalized_best_rp08_22.pdb,0.4707451938285303
normalized_best_rp08_42.pdb,0.4603191540326493
normalized_best_rp08_36.pdb,0.24903676123239332
normalized_best_rp08_15.pdb,0.5268053406761496
normalized_isrna_rp08.pdb,8.399768817082856
normalized_best_rp08_40.pdb,0.8843831202959657
normalized_rnacomposer_rp08.pdb,3.699663843931432
normalized_best_rp08_37.pdb,0.5162385869363931
normalized_best_rp08_17.pdb,0.44729052682695336
normalized_best_rp08_11.pdb,0.4309155219974273
normalized_trrosettarna_rp08_2.pdb,3.3971637251928386
normalized_alphafold3_rp08_2.pdb,3.017048603309713
normalized_alphafold3_rp08_1.pdb,3.0707113304325877
normalized_best_rp08_31.pdb,0.4255676817853104
normalized_rnajp_rp08.pdb,4.157256438562069
normalized_best_rp08_4.pdb,0.5705456223658131
normalized_best_rp08_23.pdb,1.142768110702941
normalized_trrosettarna_rp08_5.pdb,3.4023788709867566
normalized_best_rp08_5.pdb,0.4526560681760086
normalized_best_rp08_30.pdb,0.48234181642200386
normalized_best_rp08_41.pdb,0.4146459370618618
normalized_best_rp08_29.pdb,0.40969392012305106
normalized_best_rp08_19.pdb,0.47774201222690893
normalized_alphafold3_rp08_5.pdb,2.999733597006134
normalized_ifoldrna_rp08_2.pdb,11.618065844380462
normalized_best_rp08_38.pdb,0.19202793772025278
normalized_simrna_rp08.pdb,1.9090089966409831
normalized_alphafold3_rp08_4.pdb,3.0300272163238833
normalized_best_rp08_33.pdb,0.41188571223457343
normalized_best_rp08_2.pdb,0.4101321816311873
normalized_3drna_rp08_3.pdb,1.3984796549567404
normalized_mcsym_rp08.pdb,3.373138496459221
normalized_rhofold_rp08.pdb,4.082022064935447
normalized_best_rp08_6.pdb,0.4384943133187383
normalized_ifoldrna_rp08_5.pdb,11.617535431976156
normalized_alphafold3_rp08_3.pdb,3.052004664467049
normalized_best_rp08_7.pdb,0.23811668121817708
normalized_best_rp08_27.pdb,0.42742917575247036
normalized_best_rp08_13.pdb,0.5446637838046198
normalized_3drna_rp08.pdb,1.0738587395280066
normalized_best_rp08_39.pdb,0.4796691604283579
normalized_3drna_rp08_4.pdb,1.3408069366732214
normalized_ifoldrna_rp08_3.pdb,11.622660953177556
normalized_best_rp08_18.pdb,0.43113184322334663
normalized_best_rp08_8.pdb,0.4155221035859265
normalized_best_rp08_20.pdb,0.40132420810930897
normalized_vfoldpipeline_rp08.pdb,8.789328157489665
normalized_best_rp08_3.pdb,0.5747874435057794
normalized_best_rp08_9.pdb,0.46524353296838344
normalized_trrosettarna_rp08_3.pdb,3.402608171136762
normalized_best_rp08_32.pdb,0.9274608816970001
normalized_best_rp08_35.pdb,0.6753966736876759
normalized_3drna_rp08_5.pdb,1.3032499196509326
normalized_ifoldrna_rp08_1.pdb,11.62592364268982
normalized_best_rp08_1.pdb,0.6186102565992522
normalized_best_rp08_10.pdb,0.46973763917769357
normalized_best_rp08_25.pdb,0.5291309208611507
normalized_vfold_rp08.pdb,16.361572796233528
normalized_trrosettarna_rp08_4.pdb,3.4002301803420827
normalized_best_rp08_16.pdb,0.2431213978808103
normalized_3drna_rp08_2.pdb,1.3543083249996837
normalized_trrosettarna_rp08_1.pdb,3.3998239984868275
normalized_3drna_rp08_1.pdb,1.2699224537070366
normalized_best_rp08_28.pdb,0.46411513824249084
normalized_best_rp08_21.pdb,0.427575520958787
normalized_best_rp08_12.pdb,0.4530464582007003
normalized_best_rp08_34.pdb,0.46951817016463054
