,CG_RMSD
normalized_3drna_rp06_1.pdb,11.026460772311554
normalized_3drna_rp06.pdb,10.387803852434114
normalized_isrna_rp06.pdb,7.192603142809645
normalized_best_rp06_12.pdb,0.7255902570798561
normalized_best_rp06_15.pdb,1.1550937928534597
normalized_ifoldrna_rp06_1.pdb,10.55205843781835
normalized_3drna_rp06_5.pdb,11.086826364954755
normalized_best_rp06_33.pdb,0.7516921806368806
normalized_best_rp06_2.pdb,0.7596190376638239
normalized_best_rp06_1.pdb,0.7288704340605577
normalized_trrosettarna_rp06_5.pdb,1.4043906296766537
normalized_best_rp06_3.pdb,0.7304586497906341
normalized_alphafold3_rp06_2.pdb,1.0544427119121789
normalized_best_rp06_16.pdb,0.819137689577808
normalized_3drna_rp06_4.pdb,11.025888644603754
normalized_trrosettarna_rp06_1.pdb,1.3442459520503793
normalized_best_rp06_20.pdb,0.8444770967120121
normalized_trrosettarna_rp06_2.pdb,1.3000407428548282
normalized_best_rp06_8.pdb,0.7342162353711342
normalized_rnacomposer_rp06.pdb,1.8348156597872767
normalized_best_rp06_23.pdb,0.8628174243109781
normalized_eprna_rp06.pdb,1.910097569285421
normalized_alphafold3_rp06_1.pdb,1.0687448735284586
normalized_best_rp06_21.pdb,0.892141741456225
normalized_best_rp06_32.pdb,0.787645593398716
normalized_ifoldrna_rp06_2.pdb,10.551558270018559
normalized_3drna_rp06_3.pdb,10.999610696903073
normalized_best_rp06_13.pdb,0.7898588917632168
normalized_best_rp06_24.pdb,0.8088272276663449
normalized_best_rp06_27.pdb,0.9560044379447346
normalized_best_rp06_14.pdb,0.8069013380900747
normalized_ifoldrna_rp06_5.pdb,10.541710110495858
normalized_best_rp06_10.pdb,1.036081971989678
normalized_best_rp06_29.pdb,0.9261494806556837
normalized_rhofold_rp06.pdb,1.7752744507314044
normalized_best_rp06_34.pdb,0.7338585984672298
normalized_best_rp06_26.pdb,0.8276980467985389
normalized_alphafold3_rp06_4.pdb,1.035834237292804
normalized_best_rp06_22.pdb,0.9805559731237853
normalized_3drna_rp06_2.pdb,10.992161300230181
normalized_best_rp06_28.pdb,0.9493947422510234
normalized_alphafold3_rp06_3.pdb,1.0064774850283806
normalized_alphafold3_rp06_5.pdb,1.0354485312177377
normalized_best_rp06_25.pdb,1.039407362173562
normalized_best_rp06_7.pdb,0.7358852859957776
normalized_best_rp06_18.pdb,1.0761791353155903
normalized_best_rp06_9.pdb,0.981259996816778
normalized_trrosettarna_rp06_3.pdb,1.3406876823029228
normalized_best_rp06_19.pdb,1.0316655889463582
normalized_best_rp06_5.pdb,0.8152673716849166
normalized_best_rp06_6.pdb,0.776898369379831
normalized_trrosettarna_rp06_4.pdb,1.3471727386157737
normalized_ifoldrna_rp06_3.pdb,10.537399598926912
normalized_best_rp06_31.pdb,0.9183487862721339
normalized_best_rp06_11.pdb,0.7331756778622525
normalized_simrna_rp06.pdb,0.7994544637244047
normalized_ifoldrna_rp06_4.pdb,10.535516327206
normalized_best_rp06_4.pdb,0.7455388010622244
normalized_best_rp06_30.pdb,1.1755670518764136
normalized_vfoldpipeline_rp06.pdb,8.968757333497475
normalized_best_rp06_17.pdb,0.8342254063460224
