,CG_RMSD
normalized_best_rp24_18.pdb,0.508151503075454
normalized_best_rp24_69.pdb,0.5213785488164295
normalized_mcsym_rp24_1.pdb,2.058366768774282
normalized_simrna_rp24.pdb,0.9006176021930444
normalized_best_rp24_85.pdb,0.8096362367870561
normalized_best_rp24_39.pdb,0.27851824737117414
normalized_vfold_rp24.pdb,17.979378157205186
normalized_best_rp24_30.pdb,0.8841327750925255
normalized_best_rp24_16.pdb,0.6790078268528111
normalized_best_rp24_87.pdb,0.9846728617554867
normalized_alphafold3_rp24_1.pdb,0.9891850250472947
normalized_best_rp24_84.pdb,0.7178750090139148
normalized_3drna_rp24_1.pdb,0.7101903108748971
normalized_best_rp24_35.pdb,0.5415662800198416
normalized_best_rp24_51.pdb,0.5843744522426899
normalized_best_rp24_79.pdb,1.114269792063947
normalized_mcsym_rp24_3.pdb,1.7714861360450482
normalized_best_rp24_80.pdb,1.1116039108079134
normalized_trrosettarna_rp24_1.pdb,1.2016276882776225
normalized_best_rp24_44.pdb,0.18644136285279928
normalized_best_rp24_65.pdb,0.37724524685645344
normalized_best_rp24_21.pdb,1.0456308584666305
normalized_best_rp24_27.pdb,0.7378864820400318
normalized_ifoldrna_rp24_1.pdb,12.952963724422865
normalized_best_rp24_25.pdb,0.35551150563564293
normalized_best_rp24_55.pdb,0.49991983328567147
normalized_best_rp24_14.pdb,0.6723938762261114
normalized_best_rp24_68.pdb,0.570320739255342
normalized_best_rp24_82.pdb,1.025485746494959
normalized_alphafold3_rp24_2.pdb,0.9652208801630368
normalized_best_rp24_53.pdb,0.7408055062468202
normalized_best_rp24_57.pdb,0.36939743610179876
normalized_rnacomposer_rp24.pdb,1.3310489915651507
normalized_best_rp24_56.pdb,0.6733981718195545
normalized_best_rp24_78.pdb,0.606481364372155
normalized_best_rp24_26.pdb,0.5784304449858976
normalized_best_rp24_76.pdb,0.5299640685812798
normalized_best_rp24_42.pdb,0.8744431642403938
normalized_best_rp24_74.pdb,0.6132956684877151
normalized_best_rp24_54.pdb,0.3333132214841319
normalized_best_rp24_3.pdb,0.36104335213349215
normalized_3drna_rp24_3.pdb,0.8386833798180352
normalized_best_rp24_24.pdb,1.1087047198217375
normalized_best_rp24_60.pdb,0.5269837816745514
normalized_isrna_rp24.pdb,9.525932999312468
normalized_best_rp24_12.pdb,0.5269837714713234
normalized_3drna_rp24_4.pdb,0.8019100031530574
normalized_best_rp24_43.pdb,0.5114192677847441
normalized_best_rp24_47.pdb,0.6751227993349864
normalized_trrosettarna_rp24_4.pdb,1.1900460885048174
normalized_best_rp24_13.pdb,0.4348484011989643
normalized_best_rp24_11.pdb,0.6641164370556935
normalized_best_rp24_34.pdb,0.4708644278443118
normalized_best_rp24_62.pdb,0.3758912764265201
normalized_best_rp24_7.pdb,0.469238808202842
normalized_best_rp24_17.pdb,0.9516156873537676
normalized_best_rp24_72.pdb,0.3555114406630254
normalized_best_rp24_52.pdb,1.0278321696455204
normalized_best_rp24_81.pdb,0.3915053998739604
normalized_ifoldrna_rp24_2.pdb,12.941407093376501
normalized_best_rp24_90.pdb,0.8706262539062696
normalized_best_rp24_95.pdb,0.48293777058062837
normalized_best_rp24_1.pdb,0.6622870023631887
normalized_mcsym_rp24_4.pdb,1.4444264622883478
normalized_alphafold3_rp24_4.pdb,1.0053988339760729
normalized_best_rp24_38.pdb,0.7995931390102377
normalized_best_rp24_59.pdb,0.5245087007958006
normalized_best_rp24_22.pdb,0.6504260130388914
normalized_best_rp24_92.pdb,0.47093938237816635
normalized_trrosettarna_rp24_5.pdb,1.186998868701818
normalized_best_rp24_66.pdb,0.504086665830208
normalized_best_rp24_73.pdb,0.515410813711726
normalized_best_rp24_75.pdb,0.501983339686984
normalized_best_rp24_49.pdb,0.3993755710778515
normalized_best_rp24_8.pdb,0.3333132214841319
normalized_best_rp24_86.pdb,0.46274721411612285
normalized_best_rp24_41.pdb,0.5094395506323894
normalized_mcsym_rp24_5.pdb,1.242040085664692
normalized_best_rp24_20.pdb,0.521378545287223
normalized_best_rp24_45.pdb,0.5782196388701663
normalized_best_rp24_29.pdb,0.5408121695299986
normalized_best_rp24_89.pdb,0.45716094865738405
normalized_best_rp24_28.pdb,0.5228562746803229
normalized_eprna_rp24.pdb,1.8867122355092283
normalized_best_rp24_31.pdb,0.40210059406736115
normalized_best_rp24_48.pdb,0.5039904319933016
normalized_best_rp24_2.pdb,0.3772453133394466
normalized_best_rp24_46.pdb,0.9359193433633265
normalized_best_rp24_94.pdb,1.0177137592149348
normalized_best_rp24_67.pdb,0.5243140320702472
normalized_best_rp24_37.pdb,0.6637031855381064
normalized_best_rp24_77.pdb,0.5351848711493602
normalized_best_rp24_19.pdb,0.5820644191603513
normalized_best_rp24_33.pdb,0.5784304449858976
normalized_best_rp24_5.pdb,0.7008423020131446
normalized_best_rp24_93.pdb,0.34711597977763153
normalized_ifoldrna_rp24_3.pdb,12.970605115991262
normalized_3drna_rp24_2.pdb,0.7320538125254011
normalized_3drna_rp24_5.pdb,0.8647920753126694
normalized_best_rp24_61.pdb,0.5220010428974896
normalized_best_rp24_63.pdb,0.5466482002954614
normalized_best_rp24_10.pdb,0.5259419543444945
normalized_best_rp24_4.pdb,0.7190118358788153
normalized_best_rp24_9.pdb,0.3693974201393413
normalized_ifoldrna_rp24_4.pdb,12.954071693297092
normalized_3drna_rp24.pdb,1.1130886058822536
normalized_trrosettarna_rp24_2.pdb,1.2025332511122369
normalized_best_rp24_70.pdb,0.6049338003283359
normalized_best_rp24_40.pdb,0.5472934534259215
normalized_best_rp24_58.pdb,0.6256064648032473
normalized_best_rp24_88.pdb,1.1157660195672576
normalized_trrosettarna_rp24_3.pdb,1.2041596240793213
normalized_rhofold_rp24.pdb,1.743388339234505
normalized_alphafold3_rp24_5.pdb,0.9835605226892441
normalized_alphafold3_rp24_3.pdb,0.9645955359897458
normalized_best_rp24_36.pdb,0.45103086607226567
normalized_ifoldrna_rp24_5.pdb,12.960664158554225
normalized_rnajp_rp24.pdb,1.842572920980446
normalized_best_rp24_15.pdb,0.6287955863822392
normalized_mcsym_rp24_2.pdb,0.855227290665299
normalized_best_rp24_71.pdb,0.6673989002334443
normalized_best_rp24_23.pdb,0.8931559090593146
normalized_best_rp24_83.pdb,0.5767891650632565
normalized_best_rp24_91.pdb,0.29284084290340023
normalized_best_rp24_6.pdb,0.3928535066546676
normalized_best_rp24_64.pdb,0.47936235176770636
normalized_best_rp24_32.pdb,0.39872295321353607
normalized_best_rp24_50.pdb,0.7228008467019228
