,CG_RMSD
normalized_best_rp09_19.pdb,0.25530648801338357
normalized_mcsym_rp09_3.pdb,1.5963714248283989
normalized_best_rp09_18.pdb,0.4187795418918688
normalized_best_rp09_20.pdb,0.9523921551839162
normalized_best_rp09_14.pdb,0.277380097761329
normalized_best_rp09_26.pdb,0.42631690237935077
normalized_ifoldrna_rp09_3.pdb,14.966365376769529
normalized_best_rp09_27.pdb,0.48974944591025116
normalized_eprna_rp09.pdb,3.172845450609092
normalized_vfoldpipeline_rp09.pdb,10.899862205077634
normalized_ifoldrna_rp09_1.pdb,14.964219119609568
normalized_alphafold3_rp09_2.pdb,1.6029245222372963
normalized_3drna_rp09_5.pdb,10.567550762640396
normalized_alphafold3_rp09_5.pdb,1.8426698977597802
normalized_trrosettarna_rp09_4.pdb,2.1833364224494867
normalized_best_rp09_17.pdb,0.5283538668632137
normalized_best_rp09_34.pdb,0.4923538652015827
normalized_alphafold3_rp09_4.pdb,1.843053783083051
normalized_3drna_rp09_2.pdb,10.287540676686763
normalized_vfold_rp09.pdb,11.029624954608423
normalized_best_rp09_32.pdb,0.37634505652699074
normalized_trrosettarna_rp09_5.pdb,2.101673727732014
normalized_best_rp09_11.pdb,0.4218157553404685
normalized_ifoldrna_rp09_4.pdb,15.031750540015581
normalized_best_rp09_7.pdb,0.2776409534181447
normalized_mcsym_rp09_1.pdb,1.1939436960229142
normalized_best_rp09_2.pdb,0.3988786855784538
normalized_best_rp09_23.pdb,1.0913737817139553
normalized_best_rp09_13.pdb,0.4251350209428215
normalized_trrosettarna_rp09_2.pdb,2.1236839503816056
normalized_trrosettarna_rp09_1.pdb,2.1241380728875794
normalized_best_rp09_25.pdb,0.3446453339394608
normalized_best_rp09_21.pdb,0.39026957529745576
normalized_3drna_rp09_1.pdb,10.61195825282099
normalized_alphafold3_rp09_1.pdb,1.5188947391781709
normalized_ifoldrna_rp09_2.pdb,14.9591877147703
normalized_3drna_rp09_4.pdb,10.168969673549412
normalized_best_rp09_16.pdb,0.27997920599377
normalized_best_rp09_10.pdb,0.39788993584990123
normalized_best_rp09_15.pdb,0.24767302915260042
normalized_isrna_rp09.pdb,10.390802440094355
normalized_trrosettarna_rp09_3.pdb,2.12394115330918
normalized_best_rp09_3.pdb,0.43733596009564424
normalized_rnacomposer_rp09.pdb,2.915535418074413
normalized_ifoldrna_rp09_5.pdb,14.950015685126733
normalized_best_rp09_8.pdb,0.24767302915260042
normalized_best_rp09_29.pdb,0.8595245811687213
normalized_best_rp09_6.pdb,0.4295914215691606
normalized_best_rp09_24.pdb,0.4330151111743274
normalized_best_rp09_22.pdb,0.390369934468433
normalized_alphafold3_rp09_3.pdb,1.9211756334913341
normalized_mcsym_rp09_2.pdb,2.8504264587587675
normalized_best_rp09_5.pdb,0.24767302915260042
normalized_rhofold_rp09.pdb,2.8497622899442017
normalized_best_rp09_1.pdb,0.2740068518972375
normalized_3drna_rp09_3.pdb,10.518441081332712
normalized_best_rp09_4.pdb,0.2739415152117345
normalized_best_rp09_12.pdb,0.47496423677991784
normalized_best_rp09_33.pdb,0.3528935131387614
normalized_3drna_rp09.pdb,1.8668417305778249
normalized_best_rp09_31.pdb,0.8349141593460826
normalized_best_rp09_28.pdb,0.2802243096585711
normalized_simrna_rp09.pdb,0.7413445368995129
normalized_best_rp09_30.pdb,0.38953971311299945
normalized_rnajp_rp09.pdb,3.4098160447120995
normalized_best_rp09_9.pdb,0.2746395121535564
